data;ano;mes;continente;pais;uf;chegadas
2020-05-01;2020;maio;Europa;Itália;Ceará;0
2020-05-01;2020;maio;Europa;Letônia;Ceará;0
2020-05-01;2020;maio;Europa;Lituânia;Ceará;0
2020-05-01;2020;maio;Europa;Luxemburgo;Ceará;0
2020-05-01;2020;maio;Europa;Noruega;Ceará;0
2020-05-01;2020;maio;Europa;Polônia;Ceará;0
2020-05-01;2020;maio;Europa;Portugal;Ceará;0
2020-05-01;2020;maio;Europa;Reino Unido;Ceará;0
2020-05-01;2020;maio;Europa;República Tcheca;Ceará;0
2020-05-01;2020;maio;Europa;Romênia;Ceará;0
2020-05-01;2020;maio;Europa;Rússia;Ceará;0
2020-05-01;2020;maio;Europa;Sérvia;Ceará;0
2020-05-01;2020;maio;Europa;Suécia;Ceará;0
2020-05-01;2020;maio;Europa;Suíça;Ceará;0
2020-05-01;2020;maio;Europa;Turquia;Ceará;0
2020-05-01;2020;maio;Europa;Ucrânia;Ceará;0
2020-05-01;2020;maio;Europa;Outros países;Ceará;0
2020-05-01;2020;maio;Oceania;Austrália;Ceará;0
2020-05-01;2020;maio;Oceania;Nova Zelândia;Ceará;0
2020-05-01;2020;maio;Oceania;Outros países;Ceará;0
2020-05-01;2020;maio;Continente não especificado;Países não especificados;Ceará;0
2020-06-01;2020;junho;África;África do Sul;Ceará;0
2020-06-01;2020;junho;África;Angola;Ceará;0
2020-06-01;2020;junho;África;Cabo Verde;Ceará;0
2020-06-01;2020;junho;África;Egito;Ceará;0
2020-06-01;2020;junho;África;Gana;Ceará;0
2020-06-01;2020;junho;África;Marrocos;Ceará;0
2020-06-01;2020;junho;África;Moçambique;Ceará;0
2020-06-01;2020;junho;África;Nigéria;Ceará;0
2020-06-01;2020;junho;África;Quênia;Ceará;0
2020-06-01;2020;junho;África;Tunísia;Ceará;0
2020-06-01;2020;junho;África;Outros países;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Costa Rica;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Cuba;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;El Salvador;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Guatemala;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Haiti;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Honduras;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Nicarágua;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Panamá;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;República Dominicana;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Trinidad e Tobago;Ceará;0
2020-06-01;2020;junho;América Central e Caribe;Outros países;Ceará;0
2020-06-01;2020;junho;América do Norte;Canadá;Ceará;0
2020-06-01;2020;junho;América do Norte;Estados Unidos;Ceará;0
2020-06-01;2020;junho;América do Norte;México;Ceará;0
2020-06-01;2020;junho;América do Sul;Argentina;Ceará;0
2020-06-01;2020;junho;América do Sul;Bolívia;Ceará;0
2020-06-01;2020;junho;América do Sul;Chile;Ceará;0
2020-06-01;2020;junho;América do Sul;Colômbia;Ceará;0
2020-06-01;2020;junho;América do Sul;Equador;Ceará;0
2020-06-01;2020;junho;América do Sul;Guiana;Ceará;0
2020-06-01;2020;junho;América do Sul;Guiana Francesa;Ceará;0
2020-06-01;2020;junho;América do Sul;Paraguai;Ceará;0
2020-06-01;2020;junho;América do Sul;Peru;Ceará;0
2020-06-01;2020;junho;América do Sul;Suriname;Ceará;0
2020-06-01;2020;junho;América do Sul;Uruguai;Ceará;0
2020-06-01;2020;junho;América do Sul;Venezuela;Ceará;0
2020-06-01;2020;junho;Ásia;Arábia Saudita;Ceará;0
2020-06-01;2020;junho;Ásia;Bangladesh;Ceará;0
2020-06-01;2020;junho;Ásia;China;Ceará;0
2020-06-01;2020;junho;Ásia;China, Hong Kong;Ceará;0
2020-06-01;2020;junho;Ásia;Cingapura;Ceará;0
2020-06-01;2020;junho;Ásia;Filipinas;Ceará;0
2020-06-01;2020;junho;Ásia;Índia;Ceará;0
2020-06-01;2020;junho;Ásia;Indonésia;Ceará;0
2020-06-01;2020;junho;Ásia;Irã;Ceará;0
2020-06-01;2020;junho;Ásia;Israel;Ceará;0
2020-06-01;2020;junho;Ásia;Japão;Ceará;0
2020-06-01;2020;junho;Ásia;Líbano;Ceará;0
2020-06-01;2020;junho;Ásia;Malásia;Ceará;0
2020-06-01;2020;junho;Ásia;Paquistão;Ceará;0
2020-06-01;2020;junho;Ásia;República da Coreia;Ceará;0
2020-06-01;2020;junho;Ásia;Síria;Ceará;0
2020-06-01;2020;junho;Ásia;Tailândia;Ceará;0
2020-06-01;2020;junho;Ásia;Taiwan;Ceará;0
2020-06-01;2020;junho;Ásia;Outros países;Ceará;0
2020-06-01;2020;junho;Europa;Alemanha;Ceará;0
2020-06-01;2020;junho;Europa;Áustria;Ceará;0
2020-06-01;2020;junho;Europa;Bélgica;Ceará;0
2020-06-01;2020;junho;Europa;Bulgária;Ceará;0
2020-06-01;2020;junho;Europa;Croácia;Ceará;0
2020-06-01;2020;junho;Europa;Dinamarca;Ceará;0
2020-06-01;2020;junho;Europa;Eslováquia;Ceará;0
2020-06-01;2020;junho;Europa;Eslovênia;Ceará;0
2020-06-01;2020;junho;Europa;Espanha;Ceará;0
2020-06-01;2020;junho;Europa;Estônia;Ceará;0
2020-06-01;2020;junho;Europa;Finlândia;Ceará;0
2020-06-01;2020;junho;Europa;França;Ceará;0
2020-06-01;2020;junho;Europa;Grécia;Ceará;0
2020-06-01;2020;junho;Europa;Holanda;Ceará;0
2020-06-01;2020;junho;Europa;Hungria;Ceará;0
2020-06-01;2020;junho;Europa;Irlanda;Ceará;0
2020-06-01;2020;junho;Europa;Itália;Ceará;0
2020-06-01;2020;junho;Europa;Letônia;Ceará;0
2020-06-01;2020;junho;Europa;Lituânia;Ceará;0
2020-06-01;2020;junho;Europa;Luxemburgo;Ceará;0
2020-06-01;2020;junho;Europa;Noruega;Ceará;0
2020-06-01;2020;junho;Europa;Polônia;Ceará;0
2020-06-01;2020;junho;Europa;Portugal;Ceará;0
2020-06-01;2020;junho;Europa;Reino Unido;Ceará;0
2020-06-01;2020;junho;Europa;República Tcheca;Ceará;0
2020-06-01;2020;junho;Europa;Romênia;Ceará;0
2020-06-01;2020;junho;Europa;Rússia;Ceará;0
2020-06-01;2020;junho;Europa;Sérvia;Ceará;0
2020-06-01;2020;junho;Europa;Suécia;Ceará;0
2020-06-01;2020;junho;Europa;Suíça;Ceará;0
2020-06-01;2020;junho;Europa;Turquia;Ceará;0
2020-06-01;2020;junho;Europa;Ucrânia;Ceará;0
2020-06-01;2020;junho;Europa;Outros países;Ceará;0
2020-06-01;2020;junho;Oceania;Austrália;Ceará;0
2020-06-01;2020;junho;Oceania;Nova Zelândia;Ceará;0
2020-06-01;2020;junho;Oceania;Outros países;Ceará;0
2020-06-01;2020;junho;Continente não especificado;Países não especificados;Ceará;0
2020-07-01;2020;julho;África;África do Sul;Ceará;0
2020-07-01;2020;julho;África;Angola;Ceará;0
2020-07-01;2020;julho;África;Cabo Verde;Ceará;0
2020-07-01;2020;julho;África;Egito;Ceará;0
2020-07-01;2020;julho;África;Gana;Ceará;0
2020-07-01;2020;julho;África;Marrocos;Ceará;0
2020-07-01;2020;julho;África;Moçambique;Ceará;0
2020-07-01;2020;julho;África;Nigéria;Ceará;0
2020-07-01;2020;julho;África;Quênia;Ceará;0
2020-07-01;2020;julho;África;Tunísia;Ceará;0
2020-07-01;2020;julho;África;Outros países;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Costa Rica;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Cuba;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;El Salvador;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Guatemala;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Haiti;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Honduras;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Nicarágua;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Panamá;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;República Dominicana;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Trinidad e Tobago;Ceará;0
2020-07-01;2020;julho;América Central e Caribe;Outros países;Ceará;0
2020-07-01;2020;julho;América do Norte;Canadá;Ceará;0
2020-07-01;2020;julho;América do Norte;Estados Unidos;Ceará;0
2020-07-01;2020;julho;América do Norte;México;Ceará;0
2020-07-01;2020;julho;América do Sul;Argentina;Ceará;0
2020-07-01;2020;julho;América do Sul;Bolívia;Ceará;0
2020-07-01;2020;julho;América do Sul;Chile;Ceará;0
2020-07-01;2020;julho;América do Sul;Colômbia;Ceará;0
2020-07-01;2020;julho;América do Sul;Equador;Ceará;0
2020-07-01;2020;julho;América do Sul;Guiana;Ceará;0
2020-07-01;2020;julho;América do Sul;Guiana Francesa;Ceará;0
2020-07-01;2020;julho;América do Sul;Paraguai;Ceará;0
2020-07-01;2020;julho;América do Sul;Peru;Ceará;0
2020-07-01;2020;julho;América do Sul;Suriname;Ceará;0
2020-07-01;2020;julho;América do Sul;Uruguai;Ceará;0
2020-07-01;2020;julho;América do Sul;Venezuela;Ceará;0
2020-07-01;2020;julho;Ásia;Arábia Saudita;Ceará;0
2020-07-01;2020;julho;Ásia;Bangladesh;Ceará;0
2020-07-01;2020;julho;Ásia;China;Ceará;0
2020-07-01;2020;julho;Ásia;China, Hong Kong;Ceará;0
2020-07-01;2020;julho;Ásia;Cingapura;Ceará;0
2020-07-01;2020;julho;Ásia;Filipinas;Ceará;0
2020-07-01;2020;julho;Ásia;Índia;Ceará;0
2020-07-01;2020;julho;Ásia;Indonésia;Ceará;0
2020-07-01;2020;julho;Ásia;Irã;Ceará;0
2020-07-01;2020;julho;Ásia;Israel;Ceará;0
2020-07-01;2020;julho;Ásia;Japão;Ceará;0
2020-07-01;2020;julho;Ásia;Líbano;Ceará;0
2020-07-01;2020;julho;Ásia;Malásia;Ceará;0
2020-07-01;2020;julho;Ásia;Paquistão;Ceará;0
2020-07-01;2020;julho;Ásia;República da Coreia;Ceará;0
2020-07-01;2020;julho;Ásia;Síria;Ceará;0
2020-07-01;2020;julho;Ásia;Tailândia;Ceará;0
2020-07-01;2020;julho;Ásia;Taiwan;Ceará;0
2020-07-01;2020;julho;Ásia;Outros países;Ceará;0
2020-07-01;2020;julho;Europa;Alemanha;Ceará;0
2020-07-01;2020;julho;Europa;Áustria;Ceará;0
2020-07-01;2020;julho;Europa;Bélgica;Ceará;0
2020-07-01;2020;julho;Europa;Bulgária;Ceará;0
2020-07-01;2020;julho;Europa;Croácia;Ceará;0
2020-07-01;2020;julho;Europa;Dinamarca;Ceará;0
2020-07-01;2020;julho;Europa;Eslováquia;Ceará;0
2020-07-01;2020;julho;Europa;Eslovênia;Ceará;0
2020-07-01;2020;julho;Europa;Espanha;Ceará;0
2020-07-01;2020;julho;Europa;Estônia;Ceará;0
2020-07-01;2020;julho;Europa;Finlândia;Ceará;0
2020-07-01;2020;julho;Europa;França;Ceará;0
2020-07-01;2020;julho;Europa;Grécia;Ceará;0
2020-07-01;2020;julho;Europa;Holanda;Ceará;0
2020-07-01;2020;julho;Europa;Hungria;Ceará;0
2020-07-01;2020;julho;Europa;Irlanda;Ceará;0
2020-07-01;2020;julho;Europa;Itália;Ceará;0
2020-07-01;2020;julho;Europa;Letônia;Ceará;0
2020-07-01;2020;julho;Europa;Lituânia;Ceará;0
2020-07-01;2020;julho;Europa;Luxemburgo;Ceará;0
2020-07-01;2020;julho;Europa;Noruega;Ceará;0
2020-07-01;2020;julho;Europa;Polônia;Ceará;0
2020-07-01;2020;julho;Europa;Portugal;Ceará;0
2020-07-01;2020;julho;Europa;Reino Unido;Ceará;0
2020-07-01;2020;julho;Europa;República Tcheca;Ceará;0
2020-07-01;2020;julho;Europa;Romênia;Ceará;0
2020-07-01;2020;julho;Europa;Rússia;Ceará;0
2020-07-01;2020;julho;Europa;Sérvia;Ceará;0
2020-07-01;2020;julho;Europa;Suécia;Ceará;0
2020-07-01;2020;julho;Europa;Suíça;Ceará;0
2020-07-01;2020;julho;Europa;Turquia;Ceará;0
2020-07-01;2020;julho;Europa;Ucrânia;Ceará;0
2020-07-01;2020;julho;Europa;Outros países;Ceará;0
2020-07-01;2020;julho;Oceania;Austrália;Ceará;0
2020-07-01;2020;julho;Oceania;Nova Zelândia;Ceará;0
2020-07-01;2020;julho;Oceania;Outros países;Ceará;0
2020-07-01;2020;julho;Continente não especificado;Países não especificados;Ceará;0
2020-08-01;2020;agosto;África;África do Sul;Ceará;0
2020-08-01;2020;agosto;África;Angola;Ceará;0
2020-08-01;2020;agosto;África;Cabo Verde;Ceará;0
2020-08-01;2020;agosto;África;Egito;Ceará;0
2020-08-01;2020;agosto;África;Gana;Ceará;0
2020-08-01;2020;agosto;África;Marrocos;Ceará;1
2020-08-01;2020;agosto;África;Moçambique;Ceará;0
2020-08-01;2020;agosto;África;Nigéria;Ceará;0
2020-08-01;2020;agosto;África;Quênia;Ceará;0
2020-08-01;2020;agosto;África;Tunísia;Ceará;0
2020-08-01;2020;agosto;África;Outros países;Ceará;2
2020-08-01;2020;agosto;América Central e Caribe;Costa Rica;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Cuba;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;El Salvador;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Guatemala;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Haiti;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Honduras;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Nicarágua;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Panamá;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;República Dominicana;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Trinidad e Tobago;Ceará;0
2020-08-01;2020;agosto;América Central e Caribe;Outros países;Ceará;0
2020-08-01;2020;agosto;América do Norte;Canadá;Ceará;1
2020-08-01;2020;agosto;América do Norte;Estados Unidos;Ceará;4
2020-08-01;2020;agosto;América do Norte;México;Ceará;0
2020-08-01;2020;agosto;América do Sul;Argentina;Ceará;0
2020-08-01;2020;agosto;América do Sul;Bolívia;Ceará;0
2020-08-01;2020;agosto;América do Sul;Chile;Ceará;0
2020-08-01;2020;agosto;América do Sul;Colômbia;Ceará;0
2020-08-01;2020;agosto;América do Sul;Equador;Ceará;0
2020-08-01;2020;agosto;América do Sul;Guiana;Ceará;0
2020-08-01;2020;agosto;América do Sul;Guiana Francesa;Ceará;0
2020-08-01;2020;agosto;América do Sul;Paraguai;Ceará;0
2020-08-01;2020;agosto;América do Sul;Peru;Ceará;0
2020-08-01;2020;agosto;América do Sul;Suriname;Ceará;0
2020-08-01;2020;agosto;América do Sul;Uruguai;Ceará;0
2020-08-01;2020;agosto;América do Sul;Venezuela;Ceará;0
2020-08-01;2020;agosto;Ásia;Arábia Saudita;Ceará;0
2020-08-01;2020;agosto;Ásia;Bangladesh;Ceará;0
2020-08-01;2020;agosto;Ásia;China;Ceará;0
2020-08-01;2020;agosto;Ásia;China, Hong Kong;Ceará;0
2020-08-01;2020;agosto;Ásia;Cingapura;Ceará;0
2020-08-01;2020;agosto;Ásia;Filipinas;Ceará;0
2020-08-01;2020;agosto;Ásia;Índia;Ceará;0
2020-08-01;2020;agosto;Ásia;Indonésia;Ceará;0
2020-08-01;2020;agosto;Ásia;Irã;Ceará;0
2020-08-01;2020;agosto;Ásia;Israel;Ceará;0
2020-08-01;2020;agosto;Ásia;Japão;Ceará;1
2020-08-01;2020;agosto;Ásia;Líbano;Ceará;0
2020-08-01;2020;agosto;Ásia;Malásia;Ceará;0
2020-08-01;2020;agosto;Ásia;Paquistão;Ceará;0
2020-08-01;2020;agosto;Ásia;República da Coreia;Ceará;1
2020-08-01;2020;agosto;Ásia;Síria;Ceará;0
2020-08-01;2020;agosto;Ásia;Tailândia;Ceará;0
2020-08-01;2020;agosto;Ásia;Taiwan;Ceará;0
2020-08-01;2020;agosto;Ásia;Outros países;Ceará;0
2020-08-01;2020;agosto;Europa;Alemanha;Ceará;23
2020-08-01;2020;agosto;Europa;Áustria;Ceará;2
2020-08-01;2020;agosto;Europa;Bélgica;Ceará;2
2020-08-01;2020;agosto;Europa;Bulgária;Ceará;0
2020-08-01;2020;agosto;Europa;Croácia;Ceará;0
2020-08-01;2020;agosto;Europa;Dinamarca;Ceará;0
2020-08-01;2020;agosto;Europa;Eslováquia;Ceará;0
2020-08-01;2020;agosto;Europa;Eslovênia;Ceará;4
2020-08-01;2020;agosto;Europa;Espanha;Ceará;16
2020-08-01;2020;agosto;Europa;Estônia;Ceará;0
2020-08-01;2020;agosto;Europa;Finlândia;Ceará;1
2020-08-01;2020;agosto;Europa;França;Ceará;45
2020-08-01;2020;agosto;Europa;Grécia;Ceará;0
2020-08-01;2020;agosto;Europa;Holanda;Ceará;12
2020-08-01;2020;agosto;Europa;Hungria;Ceará;0
2020-08-01;2020;agosto;Europa;Irlanda;Ceará;0
2020-08-01;2020;agosto;Europa;Itália;Ceará;28
2020-08-01;2020;agosto;Europa;Letônia;Ceará;0
2020-08-01;2020;agosto;Europa;Lituânia;Ceará;1
2020-08-01;2020;agosto;Europa;Luxemburgo;Ceará;0
2020-08-01;2020;agosto;Europa;Noruega;Ceará;0
2020-08-01;2020;agosto;Europa;Polônia;Ceará;5
2020-08-01;2020;agosto;Europa;Portugal;Ceará;67
2020-08-01;2020;agosto;Europa;Reino Unido;Ceará;8
2020-08-01;2020;agosto;Europa;República Tcheca;Ceará;0
2020-08-01;2020;agosto;Europa;Romênia;Ceará;0
2020-08-01;2020;agosto;Europa;Rússia;Ceará;3
2020-08-01;2020;agosto;Europa;Sérvia;Ceará;0
2020-08-01;2020;agosto;Europa;Suécia;Ceará;3
2020-08-01;2020;agosto;Europa;Suíça;Ceará;12
2020-08-01;2020;agosto;Europa;Turquia;Ceará;0
2020-08-01;2020;agosto;Europa;Ucrânia;Ceará;0
2020-08-01;2020;agosto;Europa;Outros países;Ceará;0
2020-08-01;2020;agosto;Oceania;Austrália;Ceará;0
2020-08-01;2020;agosto;Oceania;Nova Zelândia;Ceará;0
2020-08-01;2020;agosto;Oceania;Outros países;Ceará;0
2020-08-01;2020;agosto;Continente não especificado;Países não especificados;Ceará;0
2020-09-01;2020;setembro;África;África do Sul;Ceará;0
2020-09-01;2020;setembro;África;Angola;Ceará;0
2020-09-01;2020;setembro;África;Cabo Verde;Ceará;0
2020-09-01;2020;setembro;África;Egito;Ceará;0
2020-09-01;2020;setembro;África;Gana;Ceará;0
2020-09-01;2020;setembro;África;Marrocos;Ceará;0
2020-09-01;2020;setembro;África;Moçambique;Ceará;0
2020-09-01;2020;setembro;África;Nigéria;Ceará;0
2020-09-01;2020;setembro;África;Quênia;Ceará;0
2020-09-01;2020;setembro;África;Tunísia;Ceará;0
2020-09-01;2020;setembro;África;Outros países;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Costa Rica;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Cuba;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;El Salvador;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Guatemala;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Haiti;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Honduras;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Nicarágua;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Panamá;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;República Dominicana;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Trinidad e Tobago;Ceará;0
2020-09-01;2020;setembro;América Central e Caribe;Outros países;Ceará;1
2020-09-01;2020;setembro;América do Norte;Canadá;Ceará;0
2020-09-01;2020;setembro;América do Norte;Estados Unidos;Ceará;0
2020-09-01;2020;setembro;América do Norte;México;Ceará;0
2020-09-01;2020;setembro;América do Sul;Argentina;Ceará;0
2020-09-01;2020;setembro;América do Sul;Bolívia;Ceará;0
2020-09-01;2020;setembro;América do Sul;Chile;Ceará;0
2020-09-01;2020;setembro;América do Sul;Colômbia;Ceará;0
2020-09-01;2020;setembro;América do Sul;Equador;Ceará;1
2020-09-01;2020;setembro;América do Sul;Guiana;Ceará;0
2020-09-01;2020;setembro;América do Sul;Guiana Francesa;Ceará;0
2020-09-01;2020;setembro;América do Sul;Paraguai;Ceará;1
2020-09-01;2020;setembro;América do Sul;Peru;Ceará;0
2020-09-01;2020;setembro;América do Sul;Suriname;Ceará;0
2020-09-01;2020;setembro;América do Sul;Uruguai;Ceará;0
2020-09-01;2020;setembro;América do Sul;Venezuela;Ceará;0
2020-09-01;2020;setembro;Ásia;Arábia Saudita;Ceará;0
2020-09-01;2020;setembro;Ásia;Bangladesh;Ceará;0
2020-09-01;2020;setembro;Ásia;China;Ceará;0
2020-09-01;2020;setembro;Ásia;China, Hong Kong;Ceará;0
2020-09-01;2020;setembro;Ásia;Cingapura;Ceará;0
2020-09-01;2020;setembro;Ásia;Filipinas;Ceará;0
2020-09-01;2020;setembro;Ásia;Índia;Ceará;0
2020-09-01;2020;setembro;Ásia;Indonésia;Ceará;0
2020-09-01;2020;setembro;Ásia;Irã;Ceará;0
2020-09-01;2020;setembro;Ásia;Israel;Ceará;0
2020-09-01;2020;setembro;Ásia;Japão;Ceará;1
2020-09-01;2020;setembro;Ásia;Líbano;Ceará;0
2020-09-01;2020;setembro;Ásia;Malásia;Ceará;0
2020-09-01;2020;setembro;Ásia;Paquistão;Ceará;0
2020-09-01;2020;setembro;Ásia;República da Coreia;Ceará;0
2020-09-01;2020;setembro;Ásia;Síria;Ceará;0
2020-09-01;2020;setembro;Ásia;Tailândia;Ceará;0
2020-09-01;2020;setembro;Ásia;Taiwan;Ceará;0
2020-09-01;2020;setembro;Ásia;Outros países;Ceará;0
2020-09-01;2020;setembro;Europa;Alemanha;Ceará;32
2020-09-01;2020;setembro;Europa;Áustria;Ceará;5
2020-09-01;2020;setembro;Europa;Bélgica;Ceará;8
2020-09-01;2020;setembro;Europa;Bulgária;Ceará;1
2020-09-01;2020;setembro;Europa;Croácia;Ceará;0
2020-09-01;2020;setembro;Europa;Dinamarca;Ceará;2
2020-09-01;2020;setembro;Europa;Eslováquia;Ceará;0
2020-09-01;2020;setembro;Europa;Eslovênia;Ceará;2
2020-09-01;2020;setembro;Europa;Espanha;Ceará;20
2020-09-01;2020;setembro;Europa;Estônia;Ceará;0
2020-09-01;2020;setembro;Europa;Finlândia;Ceará;0
2020-09-01;2020;setembro;Europa;França;Ceará;57
2020-09-01;2020;setembro;Europa;Grécia;Ceará;0
2020-09-01;2020;setembro;Europa;Holanda;Ceará;16
2020-09-01;2020;setembro;Europa;Hungria;Ceará;0
2020-09-01;2020;setembro;Europa;Irlanda;Ceará;3
2020-09-01;2020;setembro;Europa;Itália;Ceará;53
2020-09-01;2020;setembro;Europa;Letônia;Ceará;0
2020-09-01;2020;setembro;Europa;Lituânia;Ceará;0
2020-09-01;2020;setembro;Europa;Luxemburgo;Ceará;2
2020-09-01;2020;setembro;Europa;Noruega;Ceará;4
2020-09-01;2020;setembro;Europa;Polônia;Ceará;2
2020-09-01;2020;setembro;Europa;Portugal;Ceará;39
2020-09-01;2020;setembro;Europa;Reino Unido;Ceará;12
2020-09-01;2020;setembro;Europa;República Tcheca;Ceará;3
2020-09-01;2020;setembro;Europa;Romênia;Ceará;0
2020-09-01;2020;setembro;Europa;Rússia;Ceará;2
2020-09-01;2020;setembro;Europa;Sérvia;Ceará;0
2020-09-01;2020;setembro;Europa;Suécia;Ceará;1
2020-09-01;2020;setembro;Europa;Suíça;Ceará;26
2020-09-01;2020;setembro;Europa;Turquia;Ceará;0
2020-09-01;2020;setembro;Europa;Ucrânia;Ceará;1
2020-09-01;2020;setembro;Europa;Outros países;Ceará;0
2020-09-01;2020;setembro;Oceania;Austrália;Ceará;0
2020-09-01;2020;setembro;Oceania;Nova Zelândia;Ceará;0
2020-09-01;2020;setembro;Oceania;Outros países;Ceará;0
2020-09-01;2020;setembro;Continente não especificado;Países não especificados;Ceará;0
2020-10-01;2020;outubro;África;África do Sul;Ceará;1
2020-10-01;2020;outubro;África;Angola;Ceará;0
2020-10-01;2020;outubro;África;Cabo Verde;Ceará;2
2020-10-01;2020;outubro;África;Egito;Ceará;0
2020-10-01;2020;outubro;África;Gana;Ceará;0
2020-10-01;2020;outubro;África;Marrocos;Ceará;1
